,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,678142,-,-,-,30.25,-97.74,-6,156,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
1,Year,Month,Day,Hour,Minute,Dew Point,GHI,Temperature,Wind Direction,Surface Albedo,DHI,DNI,Pressure,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2018,1,4,10,30,-4.9,517,9,98,0.15,62,937,1011,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2018,1,4,11,30,-4.800000000000001,615,11,102,0.15,84,931,1010,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2018,1,4,12,30,-4.1000000000000005,517,12.100000000000001,102,0.15,273,405,1009,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2018,1,4,13,30,-3.7,528,12.4,105,0.15,197,569,1008,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2018,1,4,14,30,-3.5,447,11.8,104,0.15,170,547,1008,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2018,1,4,15,30,-0.1,221,10.200000000000001,97,0.15,192,75,1008,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2018,1,4,16,30,2.6,88,8.200000000000001,92,0.15,86,11,1008,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2018,1,4,17,30,1.2000000000000002,13,6.9,91,0.15,13,0,1008,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2018,1,4,18,30,0.7000000000000001,0,6.2,91,0.15,0,0,1009,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2018,1,4,19,30,0.2,0,5.800000000000001,93,0.15,0,0,1009,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2018,1,4,20,30,0,0,5.4,100,0.15,0,0,1009,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2018,1,4,21,30,0.1,0,5,111,0.15,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2018,1,4,22,30,0.2,0,4.7,121,0.15,0,0,1010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2018,1,4,23,30,0.2,0,4.5,125,0.15,0,0,1010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2018,1,5,0,30,0.2,0,4.4,129,0.15,0,0,1009,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2018,1,5,1,30,0.2,0,4.2,135,0.15,0,0,1009,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2018,1,5,2,30,0.2,0,4.1000000000000005,143,0.15,0,0,1009,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2018,1,5,3,30,0.1,0,4.2,156,0.15,0,0,1009,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2018,1,5,4,30,0.2,0,4.2,173,0.15,0,0,1009,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2018,1,5,5,30,0.30000000000000004,0,4.1000000000000005,185,0.15,0,0,1010,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2018,1,5,6,30,0.5,0,3.9000000000000004,185,0.15,0,0,1010,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2018,1,5,7,30,0.5,4,4.7,177,0.15,4,0,1010,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2018,1,5,8,30,0,57,6.9,170,0.15,56,3,1010,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2018,1,5,9,30,-0.7000000000000001,125,9.600000000000001,176,0.15,124,4,1011,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2018,1,5,10,30,-1.4000000000000001,326,12.200000000000001,191,0.15,254,149,1011,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2018,1,5,11,30,-1.2000000000000002,605,13.9,201,0.15,82,915,1010,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
